policy,learner_index,mastered,questions,time_seconds,final_mastery
legacy_rule,79,False,80,3437.8209479550846,0.40209028384449724
legacy_rule,80,False,80,3656.444780771263,0.25206536236993493
legacy_rule,81,False,80,3818.9693821457945,0.43342485656479096
legacy_rule,82,False,80,3363.3836698192995,0.38929958849297674
legacy_rule,83,False,80,3614.3172579886295,0.39424099545895175
legacy_rule,84,False,80,3739.013839948292,0.1861976944148307
legacy_rule,85,False,80,4716.870519367538,0.4009656056276248
legacy_rule,86,False,80,4154.327240672103,0.7092694965605421
legacy_rule,87,False,80,3514.6658159581375,0.286081806547691
legacy_rule,88,False,80,3683.745479478278,0.29721968710446417
legacy_rule,89,False,80,3517.469362683226,0.16267947572320357
legacy_rule,90,False,80,4467.266770561723,0.39641758379335257
legacy_rule,91,False,80,3853.9261409007718,0.4097931228439187
legacy_rule,92,False,80,3639.0565504357355,0.2678314193557212
legacy_rule,93,False,80,4006.457825408115,0.39342608073817964
legacy_rule,94,False,80,4350.537488768635,0.399233076143801
legacy_rule,95,False,80,4719.505736140842,0.4169570548619663
legacy_rule,96,False,80,3726.4522129457114,0.29720340396008954
legacy_rule,97,False,80,3638.936421531237,0.39116593687989365
legacy_rule,98,False,80,4245.5002958595915,0.39642621279683793
legacy_rule,99,False,80,3436.322890261823,0.2838310328774794
legacy_rule,100,False,80,3641.883198621226,0.2816259682705686
legacy_rule,101,False,80,3569.4375066385433,0.40676588904786276
legacy_rule,102,False,80,4901.240147269841,0.4236149049072428
legacy_rule,103,False,80,3877.3577547013265,0.3916591034486256
legacy_rule,104,False,80,3672.973692333035,0.21360787066559006
legacy_rule,105,False,80,3365.570193804769,0.25345237214515487
legacy_rule,106,False,80,3890.4069425559455,0.3943693710414033
legacy_rule,107,False,80,3507.5573878680825,0.2670527294835863
legacy_rule,108,False,80,3650.959541130135,0.22473428538855392
legacy_rule,109,False,80,3316.901309519793,0.31538704944755275
legacy_rule,110,False,80,4570.7416626137065,0.43456551539097943
legacy_rule,111,False,80,4560.836106846221,0.6733184676306296
legacy_rule,112,False,80,3679.329547488982,0.24567784689340705
legacy_rule,113,False,80,3275.3102436008794,0.20062834834292645
legacy_rule,114,False,80,4704.3331939664395,0.4046945980395159
legacy_rule,115,False,80,3597.4956619105255,0.19402234733095802
legacy_rule,116,False,80,3854.6290281103165,0.37676416712136934
legacy_rule,117,False,80,4257.784372134304,0.4728389534524613
legacy_rule,118,False,80,3612.26593446064,0.4041390901811203
legacy_rule,119,False,80,4703.880352411333,0.4969520276822667
legacy_rule,120,False,80,3604.034028038893,0.33644481045872243
improved_rule,1,False,80,3497.4132641692718,0.4505542178519859
improved_rule,2,False,80,4247.719934878326,0.748557210509673
improved_rule,3,False,80,3525.1409485679787,0.20855521273882016
improved_rule,4,False,80,3777.5182090422004,0.22738876345249198
improved_rule,5,False,80,3738.115363787025,0.5253759809000219
improved_rule,6,False,80,3849.4817488231793,0.39487956709364747
improved_rule,7,False,80,3319.2210328271217,0.13957206437093003
improved_rule,8,False,80,3756.9698366352304,0.16354252177194084
improved_rule,9,False,80,3650.2180966585224,0.4879531022954073
improved_rule,10,False,80,3354.1361636401743,0.44934967474642634
improved_rule,11,False,80,3610.4552177061178,0.34467782461936175
improved_rule,12,False,80,3737.814893797665,0.1721208725156234
improved_rule,13,False,80,3624.9101961909437,0.18874352169147884
improved_rule,14,False,80,4004.4871302816478,0.4060184882567355
improved_rule,15,False,80,3986.9613837640522,0.5126824725995734
improved_rule,16,False,80,3691.451605715672,0.23330175311007983
improved_rule,17,False,80,3566.6775734494636,0.43967226285286637
improved_rule,18,False,80,3572.3719114843007,0.4560735791083661
improved_rule,19,False,80,3590.271977800181,0.3339586343139554
improved_rule,20,False,80,3706.072074488991,0.22145104729115625
